phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,Hg,sd_Hg,P_nb,mass,mass_sd,pctbodywt,pctbodywt_sd
Pregnant,60,Es,1767.0440694422941,165.7762420445799,1377.26240737813,2153.110964640591,4573.52582679182,429.0679205859716,3564.679172037513,5572.75779083447,1577.0778713075242,147.95445537447296,1229.1997144956943,1921.640617529128,71801.32207843156,0,17045.4799528212,21118.756939835363,0,7.4676642938806355,0.7005831630904048
Pregnant,60,E_FnU,1771.5464060979352,75.31072049962016,1652.8098652670399,1901.523908149927,4585.17893342995,194.9218648225463,4277.860827749986,4921.591291682164,1581.0961839413621,67.21443614570562,1475.1244233620644,1697.1004454076426,71801.32207843156,0,17045.4799528212,21118.756939835363,0,7.486691515252071,0.31826890350218506
Pregnant,61,all,1770.1306270051152,183.02641147708854,1363.5786797115118,2176.003306666332,4581.51456401324,473.71541794069975,3529.2624651356773,5632.008558430506,1580.1699169432254,165.19062395653282,1214.9293519275134,1945.4898000226979,71821.90167001274,2316.8662347514623,17039.538012401998,21118.66343926058,254.81045116200042,7.477160652563457,0.7256871779745901
Pregnant,61,Hg,1768.6081541827177,7.673320710780109,1753.79272751028,1784.0581542427626,4577.574046119975,19.860359486724985,4539.22823590896,4617.562281569503,1578.473809006888,6.8483998230086165,1565.251115830676,1592.262855713622,71821.90167001274,2316.8662347514623,17045.4799528212,21118.839225060685,0,7.474245114446399,0.03242791779427895
Pregnant,61,P_nb,1768.557937617494,3.286378383257304,1762.8857174071104,1775.5132823343308,4577.444073833513,8.505920521371847,4562.763033288992,4595.446142512385,1578.4289909770737,2.933076041852361,1573.3665632031007,1584.63660086634,71801.32207843156,0,17050.17082229927,21118.839225060685,0,7.474032896202126,0.01388843397402175
Pregnant,61,P_cost,1768.5431102875118,2.230908159572568,1767.0891386876813,1772.406324744361,4577.405697214736,5.774115236540771,4573.642476603411,4587.4046052206995,1578.415757660254,1.9910742194968163,1577.1180953804865,1581.863656972655,71801.32207843156,0,17045.4799528212,21118.839225060685,0,7.473970235008115,0.009427952920509512
Pregnant,61,Es,1767.0511682769059,165.7779258258904,1377.2670193233573,2153.120180000164,4573.5442002461095,429.07227860818693,3564.6911088369243,5572.781642353366,1577.084206981417,147.9559581407541,1229.2038306334225,1921.648842190816,71801.32207843156,0,17045.4799528212,21118.839225060685,0,7.467665197763185,0.7005875491735458
Pregnant,61,E_FnU,1771.5535248782464,75.31103228700754,1652.8163435456302,1901.5313594581964,4585.197358508402,194.92267180166655,4277.877595059278,4921.610577421215,1581.1025374166907,67.21471441436778,1475.1302051928546,1697.1070956624878,71801.32207843156,0,17045.4799528212,21118.839225060685,0,7.486692429290689,0.3182689810650549
Pregnant,62,all,1770.1367832660912,183.02780754823235,1363.5805354164895,2176.0136808585703,4581.5304978651775,473.7190313013072,3529.2672681367967,5632.035409281005,1580.175412880026,165.1918732475313,1214.9331700347054,1945.4967842370847,71821.90167001274,2316.8662347514623,17039.538012401998,21118.73219623172,254.84393556875247,7.4771617424436485,0.7256835125387645
Pregnant,62,Hg,1768.6143059834444,7.673420459198223,1753.7986877506014,1784.0643775572723,4577.589968427738,19.86061765910128,4539.2436624133215,4617.578388971763,1578.4792994578409,6.848488847965958,1565.2564353149387,1592.2684099902633,71821.90167001274,2316.8662347514623,17045.4799528212,21118.90800513167,0,7.474246770118451,0.03242823372449866
Pregnant,62,P_nb,1768.5640894182206,3.2866068328622227,1762.8916755277473,1775.5200120598172,4577.459996141277,8.506511802702223,4562.778454307111,4595.46356062541,1578.4344814280266,2.9332799319662843,1573.3718807955556,1584.6426071122103,71801.32207843156,0,17050.17082229927,21118.90800513167,0,7.47403455256533,0.013889354180876818
Pregnant,62,P_cost,1768.5492621923806,2.23124292200261,1767.0952905911622,1772.4128624008745,4577.421619792044,5.774981680477346,4573.658399177127,4587.421526214029,1578.4212482041532,1.99137299326805,1577.123585923147,1581.8694917979408,71801.32207843156,0,17045.4799528212,21118.90800513167,0,7.473971892015504,0.00942933693723258
Pregnant,62,Es,1767.0573134675801,165.77944278919367,1377.271024295574,2153.128109082466,4573.560105445502,429.0762048661483,3564.7014746473683,5572.80216468403,1577.0896915329317,147.95731202280976,1229.207405050817,1921.655918856562,71801.32207843156,0,17045.4799528212,21118.90800513167,0,7.467666846930323,0.7005916782575013
Pregnant,62,E_FnU,1771.559687114004,75.3113031113789,1652.821934790362,1901.5377902392643,4585.213307824481,194.92337275886302,4277.89206651623,4921.627221795743,1581.1080371808555,67.21495612374588,1475.1351953504245,1697.1128351019804,71801.32207843156,0,17045.4799528212,21118.90800513167,0,7.4866940885232465,0.3182690890429247
Pregnant,63,all,1770.1418132954318,183.0285846958209,1363.5829835735065,2176.021544249842,4581.543516764647,473.7210427421247,3529.273604543193,5632.055761587826,1580.1799032843603,165.19257190419358,1214.9369445862062,1945.501534540341,71821.90167001274,2316.8662347514623,17039.538012401998,21118.789564763447,254.867943852494,7.477162293333406,0.7256798186648755
Pregnant,63,Hg,1768.6193323354619,7.673501620545292,1753.8035582651016,1784.0692627621481,4577.602977809431,19.860827723764288,4539.256268450851,4617.591033031442,1578.4837854515279,6.848561284056651,1565.2607822244315,1592.272770010842,71821.90167001274,2316.8662347514623,17045.4799528212,21118.965390225967,0,7.474247702409055,0.03242848860023334
Pregnant,63,P_nb,1768.5691157702379,3.2867927042990672,1762.8965443177065,1775.5255085893232,4577.473005522969,8.506992881715234,4562.791055881123,4595.477786937072,1578.4389674217134,2.933445821281115,1573.3762261659044,1584.647512736921,71801.32207843156,0,17050.17082229927,21118.965390225967,0,7.4740354854325775,0.013890101939552106
Pregnant,63,P_cost,1768.5542890130848,2.231520619736319,1767.101027994199,1772.4174945333612,4577.434630386808,5.775700427552826,4573.673248926163,4587.433515262816,1578.4257346161407,1.9916208370871824,1577.1287065262632,1581.8736259526956,71801.32207843156,0,17045.4799528212,21118.965390225967,0,7.473972827033702,0.00943048487597277
Pregnant,63,Es,1767.0623342880756,165.78069347745333,1377.274264017444,2153.1346209658154,4573.573100510313,429.07944194164395,3564.7098598098555,5572.819018970346,1577.0941725897633,147.95842825573928,1229.2102964861572,1921.6617306794296,71801.32207843156,0,17045.4799528212,21118.965390225967,0,7.467667773723686,0.7005950600412257
Pregnant,63,E_FnU,1771.5647219921352,75.3115243588954,1652.8265036888852,1901.5430451976733,4585.226339273761,194.923945399494,4277.903891900644,4921.640822864565,1581.1125307840557,67.2151535860324,1475.1392730691875,1697.1175251257123,71801.32207843156,0,17045.4799528212,21118.965390225967,0,7.486695023023277,0.31826915923229904
Pregnant,64,all,1770.1462987619716,183.02981970821466,1363.5837737407362,2176.0294762003764,4581.555126207456,473.72423924479085,3529.2756496819056,5632.076291342152,1580.183907698791,165.19367515518164,1214.9393381501973,1945.5071887158795,71821.90167001274,2316.8662347514623,17039.538012401998,21118.837579318206,254.89506579369186,7.477163763727605,0.7256774610659671
Pregnant,64,Hg,1768.6238145422833,7.67357490940143,1753.8078997482717,1784.0736175569507,4577.614578815322,19.861017412568412,4539.267505230821,4617.6023042650495,1578.4877857983868,6.8486266939891065,1565.2646569761453,1592.2766566431205,71821.90167001274,2316.8662347514623,17045.4799528212,21119.01342349131,0,7.474249644837044,0.03242872456518814
Pregnant,64,P_nb,1768.5735979770595,3.2869605394745807,1762.9008842438564,1775.5304153248908,4577.48460652886,8.507427278640092,4562.802288631158,4595.490486723245,1578.4429677685725,2.93359561332417,1573.3800995279857,1584.6518919735329,71801.32207843156,0,17050.17082229927,21119.01342349131,0,7.474037428343235,0.013890779623545502
Pregnant,64,P_cost,1768.5587710660086,2.2317633303386426,1767.1050836624306,1772.422685101751,4577.446230994376,5.776328619700017,4573.68374594982,4587.446949675121,1578.4297348256466,1.9918374550689706,1577.1323261895934,1581.8782585086624,71801.32207843156,0,17045.4799528212,21119.01342349131,0,7.473974769436493,0.00943148912843339
Pregnant,64,Es,1767.0668117856032,165.78179208501166,1377.2772073021863,2153.1403710624418,4573.584689327444,429.08228539650077,3564.717477723306,5572.83390157338,1577.0981687336011,147.95940875741405,1229.2129233528642,1921.6668626115104,71801.32207843156,0,17045.4799528212,21119.01342349131,0,7.467669711215525,0.7005981093455549
Pregnant,64,E_FnU,1771.5692118017027,75.31172173761264,1652.8305765197395,1901.5477295400426,4585.237959957349,194.92445626205628,4277.914433345208,4921.652947044817,1581.1165379163272,67.21532974553665,1475.1429080500716,1697.1217058775228,71801.32207843156,0,17045.4799528212,21119.01342349131,0,7.4866969692703735,0.3182692694857186
Pregnant,65,all,1770.1497815528892,183.030202742033,1363.5858891170788,2176.034621335711,4581.564140489831,473.72523062643836,3529.2811247736154,5632.089608163017,1580.187016806475,165.1940214635049,1214.9422067525009,1945.5101142157525,71821.90167001274,2316.8662347514623,17039.538012401998,21118.87760824398,254.91265876532225,7.477164032667882,0.7256741136074316
Pregnant,65,Hg,1768.6272948020314,7.673628598609327,1753.8112769526888,1784.0770044375988,4577.623586546434,19.8611563728712,4539.276246230487,4617.611070309079,1578.4908919125637,6.848674611334897,1565.2676711139613,1592.2796794169237,71821.90167001274,2316.8662347514623,17045.4799528212,21119.053464553926,0,7.474250181533428,0.03242888997288476
Pregnant,65,P_nb,1768.5770782368077,3.287083486461471,1762.9042603076111,1775.534206553718,4577.493614259973,8.507745494370864,4562.8110266785225,4595.500299315504,1578.4460738827493,2.9337053428865043,1573.3831126477662,1584.655275626036,71801.32207843156,0,17050.17082229927,21119.053464553926,0,7.474037965441975,0.013891272863201068
Pregnant,65,P_cost,1768.5622517970414,2.2319493739186704,1767.1093328588563,1772.4256071422988,4577.455239945284,5.776810144260093,4573.694743869981,4587.454512603597,1578.4328413604428,1.9920034980207222,1577.1361185758556,1581.8808664150333,71801.32207843156,0,17045.4799528212,21119.053464553926,0,7.473975308645691,0.00943225747008068
Pregnant,65,Es,1767.0702881481154,165.78264494849225,1377.2794437455725,2153.1448952981045,4573.593686971593,429.08449280786226,3564.7232661650114,5572.8456113597995,1577.101271369515,147.96016993374562,1229.2149193672453,1921.6709004688967,71801.32207843156,0,17045.4799528212,21119.053464553926,0,7.4676702439174685,0.700600385249656
Pregnant,65,E_FnU,1771.5726979659014,75.31187470224178,1652.8337441086242,1901.5513728370302,4585.246982970569,194.92485217050816,4277.9226318105575,4921.662376754666,1581.1196493001962,67.21546626569247,1475.1457351070887,1697.1249575016093,71801.32207843156,0,17045.4799528212,21119.053464553926,0,7.486697507319334,0.3182693124883956
Pregnant,66,all,1770.1528400101624,183.03083128378506,1363.5869811326381,2176.0396601184993,4581.572056496891,473.72685744038483,3529.2839511668276,5632.102649718468,1580.1897471934662,165.194584492133,1214.9442174411531,1945.5134190237172,71821.90167001274,2316.8662347514623,17039.538012401998,21118.911047766793,254.92790092756397,7.477164855913103,0.7256723611993906
Pregnant,66,Hg,1768.6303510259788,7.673677774954216,1753.8142387740656,1784.0799751674817,4577.631496773121,19.86128365282268,4539.283912121111,4617.618759257012,1578.4936195769385,6.848718500973338,1565.2703145245212,1592.28233077828,71821.90167001274,2316.8662347514623,17045.4799528212,21119.086914591833,0,7.474251258875725,0.03242904642928168
Pregnant,66,P_nb,1768.580134460755,3.287196095865334,1762.9072210843572,1775.5375475897451,4577.50152448666,8.508036954004405,4562.818689865396,4595.50894670287,1578.4488015471243,2.933805846208415,1573.3857551259985,1584.6582574837485,71801.32207843156,0,17050.17082229927,21119.086914591833,0,7.474039043120396,0.013891726749707895
Pregnant,66,P_cost,1768.5653081372927,2.232115333201154,1767.112509455087,1772.428733679546,4577.463150472993,5.777239685932401,4573.702965648461,4587.462604817649,1578.4355691286185,1.9921516158387593,1577.138953671883,1581.883656833672,71801.32207843156,0,17045.4799528212,21119.086914591833,0,7.473976386914854,0.00943294387629193
Pregnant,66,Es,1767.0733410798148,165.7833962783861,1377.2814329387697,2153.148836331796,4573.601588677168,429.08643742641107,3564.7284146650504,5572.855811682295,1577.1039960955752,147.9608404918659,1229.2166947120863,1921.674417821481,71801.32207843156,0,17045.4799528212,21119.086914591833,0,7.4676713177685015,0.7006024507131279
Pregnant,66,E_FnU,1771.575759374137,75.31200921406369,1652.8365224903332,1901.5545684083802,4585.254906615413,194.92520031875313,4277.929822916156,4921.670647645219,1581.122381591522,67.21558631681143,1475.1482147986746,1697.1278095328344,71801.32207843156,0,17045.4799528212,21119.086914591833,0,7.4866985868554545,0.3182693768373579
Pregnant,67,all,1770.1552775096259,183.0312954398741,1363.5879949222565,2176.0435314111096,4581.578365319032,473.7280587855565,3529.286575092899,5632.112669534637,1580.1919232114221,165.19500050654,1214.9458332172903,1945.5160527087983,71821.90167001274,2316.8662347514623,17039.538012401998,21118.938983653356,254.94116295349096,7.477165041884177,0.7256705547892964
Pregnant,67,Hg,1768.6327868347018,7.6737117825773975,1753.8166093269112,1784.0823518111724,4577.637801219228,19.861371672553258,4539.290047669653,4617.624910570094,1578.495793523872,6.8487488526045714,1565.272430230915,1592.2844519207217,71821.90167001274,2316.8662347514623,17045.4799528212,21119.114859627454,0,7.474251662608349,0.032429147235223596
Pregnant,67,P_nb,1768.582570269478,3.2872739686996395,1762.9095909147109,1775.5401803462162,4577.507828932767,8.508238507222597,4562.824823543958,4595.515760896088,1578.4509754940575,2.9338753473181374,1573.387870187572,1584.6606072055476,71801.32207843156,0,17050.17082229927,21119.114859627454,0,7.474039447133826,0.013892037459044769
Pregnant,67,P_cost,1768.56774404398,2.2322303586647987,1767.1150609333351,1772.4311857610412,4577.469455172654,5.777537398897123,4573.709569474515,4587.468951381518,1578.4377431629841,1.9922542754817663,1577.141230853281,1581.885845303972,71801.32207843156,0,17045.4799528212,21119.114859627454,0,7.473976791425189,0.009433417492748614
Pregnant,67,Es,1767.0757741955026,165.78396059478501,1377.2830224725808,2153.1519911925257,4573.607886153065,429.0878980100317,3564.732528752562,5572.863977204183,1577.1061676389882,147.96134414139027,1229.2181133629524,1921.6772335186843,71801.32207843156,0,17045.4799528212,21119.114859627454,0,7.467671718826992,0.7006039084727074
Pregnant,67,E_FnU,1771.5781993166834,75.31211594845611,1652.8387452544293,1901.557125058897,4585.2612217608275,194.92547657247465,4277.935575952641,4921.677264858322,1581.1245592278717,67.2156815767154,1475.150198604359,1697.1300913304558,71801.32207843156,0,17045.4799528212,21119.114859627454,0,7.486698991587202,0.3182694067600762
Pregnant,68,all,1770.157635750434,183.03196476218645,1363.5883037217056,2176.047828178075,4581.584469001124,473.72979114918843,3529.287374338532,5632.123790578547,1580.1940285542496,165.1955984120326,1214.9471152570352,1945.5189691696855,71821.90167001274,2316.8662347514623,17039.538012401998,21118.96236545029,254.95574457847007,7.477166467208846,0.7256693829113005
Pregnant,68,Hg,1768.6351432503725,7.6737561448583245,1753.8188805574036,1784.0846311728608,4577.643900177435,19.86148649257449,4539.295926148573,4617.630810094463,1578.4978966129086,6.848788445715343,1565.2744572926117,1592.2864862394704,71821.90167001274,2316.8662347514623,17045.4799528212,21119.1382514838,0,7.474253342235712,0.032429298791271266
Pregnant,68,P_nb,1768.5849266851487,3.2873755496677974,1762.9118612031066,1775.542793667226,4577.513927890974,8.508501422669596,4562.83069958451,4595.522524785762,1578.4530785830943,2.933966007817102,1573.3898964084522,1584.662939581297,71801.32207843156,0,17050.17082229927,21119.1382514838,0,7.474041126996242,0.013892451353269426
Pregnant,68,P_cost,1768.5701003944228,2.2323775904148437,1767.117210948613,1772.4339193816231,4577.4755539620355,5.777918469309003,4573.71513421994,4587.47602663479,1578.4398461938054,1.9923856790720695,1577.1431497310136,1581.8882850464793,71801.32207843156,0,17045.4799528212,21119.1382514838,0,7.47397847108135,0.009434029245639738
Pregnant,68,Es,1767.0781282150658,165.784576649961,1377.28456573481,2153.154998071259,4573.613978909582,429.0894925057814,3564.736523078332,5572.871759713846,1577.108268589511,147.9618939675108,1229.219490716666,1921.6799171427056,71801.32207843156,0,17045.4799528212,21119.1382514838,0,7.467673395616441,0.7006057359235064
Pregnant,68,E_FnU,1771.580559727134,75.31222024614232,1652.8408770290057,1901.559576765086,4585.267331058464,194.92574651942718,4277.941093486838,4921.683610450812,1581.1266658822292,67.21577466187145,1475.1521012023582,1697.132279465797,71801.32207843156,0,17045.4799528212,21119.1382514838,0,7.48670067430967,0.31826949500247226
Pregnant,69,all,1770.159448729231,183.0322034216109,1363.5892611395361,2176.0506449243935,4581.589161416833,473.7304088559341,3529.2898523611525,5632.131080980782,1580.1956470298508,165.19581358453772,1214.9485841750286,1945.520510677925,71821.90167001274,2316.8662347514623,17039.538012401998,21118.981860705648,254.96561803214675,7.477167067677468,0.725667681793487
Pregnant,69,Hg,1768.6369548302812,7.67378865067553,1753.8206297341978,1784.0863862730375,4577.648588972493,19.861570625277846,4539.300453429688,4617.635352706685,1578.4995134387905,6.848817456992362,1565.2760184240306,1592.2880526574777,71821.90167001274,2316.8662347514623,17045.4799528212,21119.157753550546,0,7.474254096015803,0.03242940621455863
Pregnant,69,P_nb,1768.5867382650574,3.2874499801976746,1762.913609689568,1775.5447934804204,4577.518616686031,8.508694066393986,4562.835225078881,4595.527700772852,1578.4546954089762,2.934032436687581,1573.391456923752,1584.6647244044318,71801.32207843156,0,17050.17082229927,21119.157753550546,0,7.474041880972298,0.013892753067741603
Pregnant,69,P_cost,1768.5719122071946,2.2324895711827644,1767.1193909697158,1772.4354897262863,4577.480243359798,5.778208301884804,4573.7207766275,4587.480091056271,1578.4414632275166,1.9924856213395878,1577.1450953887932,1581.8896865711279,71801.32207843156,0,17045.4799528212,21119.157753550546,0,7.473979226099344,0.009434493764338739
Pregnant,69,Es,1767.0799378334802,165.78505016472738,1377.285727920126,2153.1573392416867,4573.618662627831,429.09071807341206,3564.7395310873844,5572.877819213777,1577.1098836647693,147.96231657703865,1229.2205279611671,1921.6820066254402,71801.32207843156,0,17045.4799528212,21119.157753550546,0,7.467674147183384,0.7006070900349389
Pregnant,69,E_FnU,1771.5823743787773,75.31230028343103,1652.8425184885175,1901.5614646273502,4585.272027803894,194.92595367476267,4277.94534197028,4921.688496682553,1581.1282854496187,67.21584609474574,1475.1535661966486,1697.1339643732938,71801.32207843156,0,17045.4799528212,21119.157753550546,0,7.48670142957666,0.318269539340154
Pregnant,70,all,1770.1609732499307,183.03261114129782,1363.589574196301,2176.053297748362,4581.593107235115,473.73146413041786,3529.29066262572,5632.137947113409,1580.1970080448093,165.19617786082088,1214.9494048375789,1945.5224273054812,71821.90167001274,2316.8662347514623,17039.538012401998,21118.99818047864,254.97649408817625,7.477167541465559,0.7256664915226257
Pregnant,70,Hg,1768.638478260778,7.673812136696599,1753.8221080903681,1784.087868876099,4577.652531969072,19.861631412626483,4539.304279763305,4617.639190032256,1578.5008730927834,6.8488384181470625,1565.2773378494155,1592.2893758731918,71821.90167001274,2316.8662347514623,17045.4799528212,21119.17408082659,0,7.474254755662311,0.03242948039509225
Pregnant,70,P_nb,1768.5882616955541,3.287503756831513,1762.9150875469204,1775.546452906968,4577.52255968261,8.508833252975679,4562.839050121441,4595.531995759211,1578.4560550629692,2.934080432060579,1573.392775903945,1584.6662054342107,71801.32207843156,0,17050.17082229927,21119.17408082659,0,7.474042540782872,0.013892969586932544
Pregnant,70,P_cost,1768.5734355881273,2.232567284178906,1767.1207772604157,1772.437240563656,4577.484186228094,5.778409441404222,4573.724364674017,4587.484622635345,1578.442822837274,1.9925549797945599,1577.1463326462128,1581.8912491846015,71801.32207843156,0,17045.4799528212,21119.17408082659,0,7.473979885748897,0.009434814885131017
Pregnant,70,Es,1767.081459650741,165.7854133533838,1377.2867311209918,2153.159295771958,4573.622601448977,429.091658091111,3564.742127607273,5572.88288317448,1577.1112418789576,147.96264072107277,1229.2214233128527,1921.6837528187862,71801.32207843156,0,17045.4799528212,21119.17408082659,0,7.467674805099341,0.7006080832270957
Pregnant,70,E_FnU,1771.5839003938636,75.31236724000092,1652.8439050968775,1901.563059460405,4585.27597749,194.92612697412005,4277.9489308389775,4921.692624485754,1581.129647410345,67.21590585314485,1475.1548037375785,1697.135387753708,71801.32207843156,0,17045.4799528212,21119.17408082659,0,7.486702090522569,0.31826957624336255
Pregnant,71,all,1770.1622330685962,183.0326946298514,1363.5904489056068,2176.0551191066124,4581.596367942248,473.7316802184389,3529.2929265792172,5632.142661217115,1580.1981326828586,165.19625442059774,1214.9505758266187,1945.523278420865,71821.90167001274,2316.8662347514623,17039.538012401998,21119.01176406521,254.9823245702079,7.477167968603819,0.7256652146911445
Pregnant,71,Hg,1768.6397370932918,7.673834828956639,1753.8233233633518,1784.089088280923,4577.655790123814,19.861690145534823,4539.307425175734,4617.6423461388595,1578.5019965944186,6.848858670874077,1565.2784224743912,1592.2904641858136,71821.90167001274,2316.8662347514623,17045.4799528212,21119.18766843543,0,7.47425526671007,0.03242955542797854
Pregnant,71,P_nb,1768.589520528068,3.2875557152477595,1762.916302338011,1775.5478431358733,4577.525817837352,8.508967733582436,4562.842194286617,4595.53559399873,1578.4571785646044,2.9341268046835984,1573.3938600988333,1584.6674462064589,71801.32207843156,0,17050.17082229927,21119.18766843543,0,7.474043051967165,0.01389318022429869
Pregnant,71,P_cost,1768.57469467018,2.2326467707726305,1767.1224543593466,1772.438170569117,4577.487445028702,5.778615171411518,4573.72870540066,4587.487029708302,1578.4439465616213,1.9926259211763848,1577.147829448504,1581.8920792097595,71801.32207843156,0,17045.4799528212,21119.18766843543,0,7.473980398028051,0.009435144724598239
Pregnant,71,Es,1767.0827170961425,165.78574581504554,1377.2875319852958,2153.160928891075,4573.625856013546,429.0925185801179,3564.7442004325303,5572.887110071018,1577.112364142602,147.96293744141997,1229.2221380801827,1921.6852103693163,71801.32207843156,0,17045.4799528212,21119.18766843543,0,7.4676753145185675,0.7006090374515882
Pregnant,71,E_FnU,1771.5851613608293,75.31242286593951,1652.8450455466218,1901.5643711073428,4585.279241169205,194.92627094713757,4277.951882591256,4921.696019336652,1581.1307728169672,67.21595549901295,1475.1558215831917,1697.1365583919492,71801.32207843156,0,17045.4799528212,21119.18766843543,0,7.4867026025821675,0.31826960655060327
Pregnant,72,all,1770.1633586111438,183.0330442132298,1363.590547422708,2176.0571731775103,4581.5992811111955,473.7325850224771,3529.2931815646552,5632.147977635908,1580.1991375254063,165.19656641503383,1214.9511030227295,1945.524805139266,71821.90167001274,2316.8662347514623,17039.538012401998,21119.0231465828,254.98983087304381,7.477168558868869,0.7256646466845013
Pregnant,72,Hg,1768.6408618146766,7.673853069883126,1753.824413073355,1784.0901813048981,4577.658701167398,19.861737357344566,4539.310245601624,4617.645175142089,1578.5030004025512,6.848874950808471,1565.2793950350426,1592.2914397041689,71821.90167001274,2316.8662347514623,17045.4799528212,21119.199056131383,0,7.474255989572085,0.032429615027564626
Pregnant,72,P_nb,1768.5906452494528,3.287597481014887,1762.917391660647,1775.5490734757875,4577.528728880937,8.509075833215004,4562.845013709909,4595.53877840792,1578.458182372737,2.9341640804189666,1573.3948323137622,1584.6685442785931,71801.32207843156,0,17050.17082229927,21119.199056131383,0,7.474043774943608,0.01389334923460135
Pregnant,72,P_cost,1768.5758193087063,2.2327064571875423,1767.1233904320795,1772.4395537248104,4577.490355857828,5.778769653897172,4573.731128177147,4587.490609640686,1578.4449502958028,1.992679190999024,1577.1486648886714,1581.893313669202,71801.32207843156,0,17045.4799528212,21119.199056131383,0,7.473981120688118,0.009435391871172809
Pregnant,72,Es,1767.0838406589314,165.78601774202238,1377.2882772297207,2153.1623656973525,4573.6287640584105,429.0932223911167,3564.7461293004535,5572.890828863734,1577.1133669166934,147.96318013486783,1229.222803207053,1921.6864927116326,71801.32207843156,0,17045.4799528212,21119.199056131383,0,7.467676036032349,0.7006098088360542
Pregnant,72,E_FnU,1771.5862879900317,75.31247238075669,1652.846067799643,1901.5655468449613,4585.28215715067,194.92639910313497,4277.954528422604,4921.699062422253,1581.1317783278173,67.2159996907362,1475.1567339388293,1697.1376077318112,71801.32207843156,0,17045.4799528212,21119.199056131383,0,7.486703326794862,0.3182696441853076
Pregnant,73,all,1770.1642704827022,183.03317597623337,1363.5909952496183,2176.058615852476,4581.601641249347,473.73292605613346,3529.2943406460713,5632.151711618173,1580.1999515719488,165.1966850380597,1214.9518247190128,1945.5256040138345,71821.90167001274,2316.8662347514623,17039.538012401998,21119.032639908397,254.99517566517213,7.477168964373773,0.7256637661687784
Pregnant,73,Hg,1768.6417729733696,7.673869819701805,1753.8252920782584,1784.0910633676956,4577.661059460486,19.861780709816433,4539.312520673139,4617.647458128153,1578.5038136070643,6.848889899936702,1565.280179542462,1592.2922269407425,71821.90167001274,2316.8662347514623,17045.4799528212,21119.208553144188,0,7.47425647904812,0.03242967122892989
Pregnant,73,P_nb,1768.591556408146,3.2876358322323687,1762.9182703098834,1775.5500816172903,4577.531087174025,8.509175095189667,4562.8472878608745,4595.54138771534,1578.45899557725,2.934198308686093,1573.39561650375,1584.669444039772,71801.32207843156,0,17050.17082229927,21119.208553144188,0,7.474044264515073,0.013893505058688648
Pregnant,73,P_cost,1768.5767305743084,2.2327639901857514,1767.1244672268117,1772.440364694508,4577.492714427622,5.778918562833714,4573.733915175277,4587.49270862108,1578.4457635957317,1.9927305389081769,1577.1496259225091,1581.8940374555448,71801.32207843156,0,17045.4799528212,21119.208553144188,0,7.473981610739554,0.009435630761889996
Pregnant,73,Es,1767.0847508430763,165.78625783354374,1377.2888631926626,2153.163540430933,4573.631119829139,429.0938438044662,3564.7476459104205,5572.893869350651,1577.114179251427,147.96339441533317,1229.223326176007,1921.687541155397,71801.32207843156,0,17045.4799528212,21119.208553144188,0,7.46767652434887,0.7006105084051772
Pregnant,73,E_FnU,1771.5872006935456,75.31251267304725,1652.846892749698,1901.5664956190221,4585.284519442118,194.92650338906347,4277.956663587454,4921.701518072763,1581.1325929110753,67.2160356514012,1475.1574702025705,1697.1384545078495,71801.32207843156,0,17045.4799528212,21119.208553144188,0,7.486703817201896,0.3182696713385796
Pregnant,74,all,1770.1650195847485,183.03330794354287,1363.5913157886719,2176.059818455874,4581.603580101702,473.7332676185815,3529.2951702765627,5632.154824238732,1580.2006203149558,165.19680347379736,1214.9523603935068,1945.5263490704435,71821.90167001274,2316.8662347514623,17039.538012401998,21119.040565764186,254.99944021445054,7.477169252707748,0.7256631531569346
Pregnant,74,Hg,1768.6425215154168,7.673882194350802,1753.8260168707113,1784.0917904050054,4577.6629968634315,19.861812738319724,4539.314396606547,4617.6493398717785,1578.5044816770455,6.8489009442481805,1565.2808264160508,1592.2928758178548,71821.90167001274,2316.8662347514623,17045.4799528212,21119.216481941956,0,7.474256836311849,0.032429711348924105
Pregnant,74,P_nb,1768.592304950193,3.2876641656589114,1762.9189948395517,1775.5509018078542,4577.53302457697,8.50924842876424,4562.849163114134,4595.543510561506,1578.459663647231,2.934223596125601,1573.396263142805,1584.6701760556916,71801.32207843156,0,17050.17082229927,21119.216481941956,0,7.474044621858473,0.013893619579279924
Pregnant,74,P_cost,1768.5774791697877,2.2328061175849725,1767.1252908167285,1772.4410863402131,4577.494651968862,5.779027598455223,4573.736046819768,4587.494576409963,1578.4464317134007,1.992768137398352,1577.1503609723338,1581.894681520677,71801.32207843156,0,17045.4799528212,21119.216481941956,0,7.47398196833228,0.009435805249225387
Pregnant,74,Es,1767.0854985796948,165.78644439444417,1377.2893492392677,2153.1645056947173,4573.633055147445,429.0943266679732,3564.7489039133993,5572.896367680443,1577.1148466025672,147.96356091999075,1229.2237599701375,1921.6884026484288,71801.32207843156,0,17045.4799528212,21119.216481941956,0,7.467676880679185,0.7006110337782058
