phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,Hg,sd_Hg,P_nb,GERcalf_0to6m,mass,mass_sd,pctbodywt,pctbodywt_sd
Pregnant,9,P_nb,1800.42683497565,2.393875321672178,1795.760268372743,1805.1293410482979,4659.928278760506,6.195912597269169,4647.850106376512,4672.099470948535,1606.8718202622435,2.1365215852652306,1602.7069332332799,1611.0687830857019,71801.32207843156,0,17050.17082229927,100760.936763343,16645.547381116885,0,9.653463376549082,0.012835393972618488
Pregnant,9,P_cost,1800.4115509780602,0.6645148789028522,1799.0903521912662,1801.7157374126498,4659.888720178509,1.7199208630426703,4656.469146847983,4663.264261538623,1606.8581793718997,0.5930761596698866,1605.6790161544768,1608.0221591512495,71801.32207843156,0,17045.4799528212,100760.936763343,16645.547381116885,0,9.653381427364526,0.0035629718031543146
Pregnant,9,Es,1800.2867260577061,181.60458087369594,1439.2176822422607,2156.7064818137,4659.565643914063,470.03538579074245,3725.034001097615,5582.063835282517,1606.7467737634702,162.08116751404913,1284.4944831371085,1924.8495983732819,71801.32207843156,0,17045.4799528212,100760.936763343,16645.547381116885,0,9.652712145628824,0.9737208624206491
Pregnant,9,E_FnU,1803.4769006392057,76.63954729665706,1682.482406257065,1935.9512791956013,4667.822566360297,198.3611812384065,4354.66034560652,5010.697428506262,1609.5939884001025,68.40040732358845,1501.6070157263866,1727.8266994849182,71801.32207843156,0,17045.4799528212,100760.936763343,16645.547381116885,0,9.669817108123853,0.4109231481398055
Pregnant,10,all,1847.8687937700608,207.52028508338006,1446.5504993308596,2258.8118518609067,4782.719230934275,537.1113260981602,3744.0130570916367,5846.336557757641,1649.5830994585147,187.1092656814155,1290.8067003275926,2024.0658712586169,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,17333.50730889937,192.03976349090024,9.506929581038749,0.9838022613177929
Pregnant,10,Hg,1844.8045489200683,7.322493504353492,1830.5856950805785,1859.2447743566656,4774.7882442637065,18.952336128914926,4737.986504914438,4812.162945393723,1646.4787049185195,6.535288320315493,1633.7884499704962,1659.3665328943873,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,17333.639791155583,0,9.498747664980487,0.037702919865971234
Pregnant,10,GER_calf,1844.7395067853888,0,1844.7395067853888,1844.7395067853888,4774.619899915124,0,4774.619899915124,4774.619899915124,1646.4206551431462,0,1646.4206551431462,1646.4206551431462,71801.32207843156,0,17045.4799528212,100760.936763343,17333.639791155583,0,9.498412768351315,0
Pregnant,10,P_nb,1844.7543323548443,2.3938753216721786,1840.0877657519377,1849.456838427492,4774.658271977244,6.195912597269172,4762.5800995932495,4786.829464165273,1646.4338868887048,2.136521585265232,1642.2689998597414,1650.630849712163,71801.32207843156,0,17050.17082229927,100760.936763343,17333.639791155583,0,9.49848910399529,0.012325868144296983
Pregnant,10,P_cost,1844.7390129806772,0.7157950256639,1843.315858210897,1846.1438425669744,4774.618621832341,1.852645948777156,4770.935162428204,4778.254651349816,1646.4202144249452,0.6388434306128117,1645.1500560097256,1647.6740177068332,71801.32207843156,0,17045.4799528212,100760.936763343,17333.639791155583,0,9.498410225791263,0.003685570014780037
Pregnant,10,Es,1844.6086062906502,189.74691984178645,1467.350837876488,2217.008633316936,4774.281098634624,491.10967488462376,3797.8492274450273,5738.139992114424,1646.3038271153878,169.34816375331854,1309.603181877596,1978.6689627980772,71801.32207843156,0,17045.4799528212,100760.936763343,17333.639791155583,0,9.497738772415286,0.9769913635780509
Pregnant,10,E_FnU,1847.8798579450108,78.52647057543238,1723.9063881369118,1983.6158553073183,4782.747867622381,203.244982665825,4461.87535753083,5134.064566677765,1649.2234026284073,70.08447678131897,1538.5777094933896,1770.36709195785,71801.32207843156,0,17045.4799528212,100760.936763343,17333.639791155583,0,9.514582179502291,0.40432637129726945
Pregnant,11,all,1885.5561327692837,214.39339620913103,1470.2947987162547,2310.4755337430033,4880.262931873441,554.9005548942215,3805.4688907950126,5980.054322628949,1683.226903007301,193.26435609091948,1312.6845728165754,2069.3782303598277,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,17922.71301168778,183.4851138335488,9.382422503026497,0.9907784679321948
Pregnant,11,Hg,1882.4298152720091,7.322493504353491,1868.2109614325193,1896.8700407086064,4872.1712865863765,18.95233612891491,4835.369547237108,4909.545987716393,1680.05906434013,6.5352883203154875,1667.3688093921062,1692.9468923159977,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,17922.83959235743,0,9.373844226427895,0.03646346488032083
Pregnant,11,GER_calf,1882.3647731373294,0,1882.3647731373294,1882.3647731373294,4872.002942237794,0,4872.002942237794,4872.002942237794,1680.0010145647566,0,1680.0010145647566,1680.0010145647566,71801.32207843156,0,17045.4799528212,100760.936763343,17922.83959235743,0,9.373520339272211,0
Pregnant,11,P_nb,1882.3795987067851,2.393875321672179,1877.713032103878,1887.0821047794332,4872.041314299914,6.195912597269164,4859.96314191592,4884.212506487944,1680.0142463103155,2.1365215852652293,1675.849359281352,1684.2112091337735,71801.32207843156,0,17050.17082229927,100760.936763343,17922.83959235743,0,9.373594165439604,0.01192066454791167
Pregnant,11,P_cost,1882.3642464823802,0.76341311503066,1880.8464166889125,1883.8625320140065,4872.001579130866,1.975892768314649,4868.07307848895,4875.879494624487,1680.000544527885,0.6813423339016029,1678.6458891341213,1681.3377567670645,71801.32207843156,0,17045.4799528212,100760.936763343,17922.83959235743,0,9.373517716714167,0.003801531171389484
Pregnant,11,Es,1882.2292607406866,196.43210604197438,1491.6799014568596,2267.7497301103926,4871.652204270013,508.4125097556984,3860.818568476578,5869.469889697488,1679.8800704379353,175.31465853644772,1331.3167477505442,2023.9551343784442,71801.32207843156,0,17045.4799528212,100760.936763343,17922.83959235743,0,9.37284553477933,0.978163407829664
Pregnant,11,E_FnU,1885.56917483004,80.1280947398257,1759.0671448621206,2024.0736406051062,4880.296687795398,207.3903628560194,4552.879669054901,5238.778834507333,1682.8609268259993,71.51391822621359,1569.9585065706556,1806.4754601749428,71801.32207843156,0,17045.4799528212,100760.936763343,17922.83959235743,0,9.389477142581784,0.39900997750773937
Pregnant,12,all,1917.588659809801,220.1621335167148,1490.1490395913113,2354.352177096795,4963.170648919485,569.831404396203,3856.856337765747,6093.617399544646,1711.82259341375,198.4314716314287,1330.4104239908788,2108.12052315957,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,18425.059579402703,174.82702735686323,9.282157893809961,0.9964767090544414
Pregnant,12,Hg,1914.4095590388467,7.322493504353491,1900.1907051993571,1928.849784475444,4954.942388100544,18.952336128914915,4918.140648751278,4992.317089230561,1708.6008234829465,6.5352883203154875,1695.910568534923,1721.4886514588138,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,18425.18018712795,0,9.27318379592616,0.03546933193565792
Pregnant,12,GER_calf,1914.344516904167,0,1914.344516904167,1914.344516904167,4954.774043751962,0,4954.774043751962,4954.774043751962,1708.5427737075734,0,1708.5427737075734,1708.5427737075734,71801.32207843156,0,17045.4799528212,100760.936763343,18425.18018712795,0,9.272868739168052,0
Pregnant,12,P_nb,1914.3593424736227,2.3938753216721778,1909.6927758707159,1919.0618485462705,4954.812415814083,6.195912597269168,4942.734243430088,4966.983608002112,1708.556005453132,2.13652158526523,1704.3911184241683,1712.7529682765905,71801.32207843156,0,17050.17082229927,100760.936763343,18425.18018712795,0,9.27294055255291,0.0115956618256457
Pregnant,12,P_cost,1914.3440123002663,0.7314489995780438,1912.8897340568053,1915.779564600342,4954.772737718336,1.8931621165549328,4951.008723441143,4958.488284847945,1708.5423233511503,0.6528145229499768,1707.2443873934976,1709.823546499291,71801.32207843156,0,17045.4799528212,100760.936763343,18425.18018712795,0,9.272866294923718,0.0035430563843605782
Pregnant,12,Es,1914.205091888121,202.1036467170118,1512.3794874862238,2310.856608351638,4954.4131790045485,523.0917915028541,3914.393967611403,5981.040633380711,1708.4183375877753,180.37647982857038,1349.791023314277,2062.4278046140385,71801.32207843156,0,17045.4799528212,100760.936763343,18425.18018712795,0,9.272193380129313,0.9789672502339138
Pregnant,12,E_FnU,1917.603358600495,81.48940152524413,1788.952168936171,2058.4608950392594,4963.20869284834,210.91374512416132,4630.229143128913,5327.781140101614,1711.4512733959796,72.72887762902114,1596.63073900997,1837.1659103798672,71801.32207843156,0,17045.4799528212,100760.936763343,18425.18018712795,0,9.28865420047083,0.3947254620599608
Pregnant,13,all,1944.7141434102139,224.94571686938139,1508.0882774762854,2390.1990070997226,5033.377782944082,582.2124436619283,3903.2873064092096,6186.397430140457,1736.037707026527,202.71735605188198,1347.0955796289002,2140.8702605223707,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,18851.837041937702,167.12744187624094,9.20078682507158,1.000621484261845
Pregnant,13,Hg,1941.490312489417,7.322493504353492,1927.2714586499271,1955.9305379260143,5025.033749972608,18.95233612891492,4988.232010623341,5062.408451102625,1732.7702586112443,6.535288320315489,1720.0800036632209,1745.6580865871122,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,18851.95233795855,0,9.191463184013562,0.034666374087720546
Pregnant,13,GER_calf,1941.4252703547374,0,1941.4252703547374,1941.4252703547374,5024.865405624027,0,5024.865405624027,5024.865405624027,1732.7122088358713,0,1732.7122088358713,1732.7122088358713,71801.32207843156,0,17045.4799528212,100760.936763343,18851.95233795855,0,9.191155259537984,0
Pregnant,13,P_nb,1941.440095924193,2.393875321672178,1936.773529321286,1946.1426019968403,5024.903777686147,6.19591259726917,5012.825605302152,5037.074969874176,1732.72544058143,2.136521585265231,1728.5605535524662,1736.922403404888,71801.32207843156,0,17050.17082229927,100760.936763343,18851.95233795855,0,9.191225447205136,0.011333158215997228
Pregnant,13,P_cost,1941.4248271386973,0.6424641754455369,1940.1474699024548,1942.6857365463377,5024.8642584766285,1.6628484540943271,5021.558157394589,5028.127788708169,1732.7118132678029,0.5733960186532161,1731.571778411927,1733.8371685200582,71801.32207843156,0,17045.4799528212,100760.936763343,18851.95233795855,0,9.191153161250966,0.003041573670323142
Pregnant,13,Es,1941.282566330556,206.8567356571679,1530.00679679221,2347.262563336727,5024.496054032027,535.3939040538463,3960.0175916974854,6075.267810989176,1732.5848462179404,184.6185876047746,1365.5233074818916,2094.919934823854,71801.32207843156,0,17045.4799528212,100760.936763343,18851.95233795855,0,9.190479665755188,0.9793075236724614
Pregnant,13,E_FnU,1944.730212367771,82.64216915513161,1814.2590936793563,2087.5803515915986,5033.419373187172,213.89737898975238,4695.729418934805,5403.149145295902,1735.6618528231627,73.75771689301806,1619.2170410120016,1863.154877688242,71801.32207843156,0,17045.4799528212,100760.936763343,18851.95233795855,0,9.206801617721016,0.3912471004104245
Pregnant,14,all,1967.7092566955062,229.01078132836136,1523.1393098408896,2422.1128079219193,5092.8945467413105,592.7337869675235,3942.2429195881855,6268.997855797909,1756.5656110727207,206.35950398891865,1360.9066212085122,2168.765733010413,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,19213.364061860626,161.23821367143137,9.134741472610177,1.0037251023777656
Pregnant,14,Hg,1964.4475092458756,7.322493504353478,1950.228655406386,1978.8877346824727,5084.452376871678,18.952336128914876,5047.65063752241,5121.827078001695,1753.2594403005787,6.535288320315476,1740.5691853525552,1766.1472682764465,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,19213.47529508622,0,9.125155201615028,0.03401408761270198
Pregnant,14,GER_calf,1964.3824671111956,0,1964.3824671111956,1964.3824671111956,5084.284032523095,0,5084.284032523095,5084.284032523095,1753.2013905252054,0,1753.2013905252054,1753.2013905252054,71801.32207843156,0,17045.4799528212,100760.936763343,19213.47529508622,0,9.124853071081734,0
Pregnant,14,P_nb,1964.3972926806516,2.3938753216721773,1959.7307260777445,1969.0997987532992,5084.322404585216,6.195912597269166,5072.24423220122,5096.493596773245,1753.2146222707643,2.13652158526523,1749.0497352418001,1757.4115850942223,71801.32207843156,0,17050.17082229927,100760.936763343,19213.47529508622,0,9.124921938089685,0.01111991220980017
Pregnant,14,P_cost,1964.3821180379762,0.5059993729275948,1963.3760822382444,1965.3751996664455,5084.283129039468,1.3096454358126006,5081.679271675456,5086.853457960213,1753.2010789791268,0.45160187441813787,1752.303197129468,1754.087399296625,71801.32207843156,0,17045.4799528212,100760.936763343,19213.47529508622,0,9.12485144958394,0.0023504434647158004
Pregnant,14,Es,1964.2369351381728,210.95599122723002,1544.8109621087224,2378.2621899348346,5083.907361534094,546.0037419998895,3998.334254869634,6155.502138654866,1753.071503977274,188.277152413755,1378.7359499550464,2122.586944363747,71801.32207843156,0,17045.4799528212,100760.936763343,19213.47529508622,0,9.124177053099894,0.9799224217490016
Pregnant,14,E_FnU,1967.7264897961566,83.61940611946153,1835.712560684646,2112.2658203594224,5092.939150060641,216.42669819154747,4751.256039419083,5467.040946812622,1756.1859138140142,74.62989592811982,1638.364151523822,1885.1865333836627,71801.32207843156,0,17045.4799528212,100760.936763343,19213.47529508622,0,9.140386561212862,0.38842476325564157
Pregnant,15,all,1987.1899060966362,232.40183471449814,1535.9164900214457,2448.466898069045,5143.315051073647,601.5106310257598,3975.3132682908017,6337.208442061056,1773.9561173087025,209.3983609858173,1371.8692320800303,2192.1126461597864,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,19518.903135675293,158.9086455283599,9.08093623434389,1.004906418959017
Pregnant,15,Hg,1983.8960202154067,7.322493504353469,1969.6771663759168,1998.336245652004,5134.789699381053,18.952336128914865,5097.9879600317845,5172.164400511069,1770.6171377176045,6.535288320315471,1757.926882769581,1783.5049656934723,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,19519.012761804323,0,9.071243301722859,0.03348165401635485
Pregnant,15,GER_calf,1983.830978080727,0,1983.830978080727,1983.830978080727,5134.62135503247,0,5134.62135503247,5134.62135503247,1770.5590879422311,0,1770.5590879422311,1770.5590879422311,71801.32207843156,0,17045.4799528212,100760.936763343,19519.012761804323,0,9.070945900537247,0
Pregnant,15,P_nb,1983.845803650183,2.3938753216721786,1979.1792370472758,1988.5483097228303,5134.659727094591,6.195912597269172,5122.581554710596,5146.830919282619,1770.57231968779,2.136521585265232,1766.4074326588263,1774.7692825112479,71801.32207843156,0,17050.17082229927,100760.936763343,19519.012761804323,0,9.071013689547481,0.010945848600734935
Pregnant,15,P_cost,1983.8307779787017,0.2900580555207698,1983.2540800548172,1984.4000500796938,5134.620837121346,0.7507384966419982,5133.1282072007025,5136.0942472650895,1770.5589093521883,0.25887534366965537,1770.0442093795527,1771.0669818155482,71801.32207843156,0,17045.4799528212,100760.936763343,19519.012761804323,0,9.070944985582965,0.0013262727312532588
Pregnant,15,Es,1983.683020871486,214.47149438242312,1557.2674699543577,2404.607852594596,5134.238406961493,555.1026913427422,4030.574628117162,6223.690912597777,1770.4270368832736,191.41472115266973,1389.8533200404008,2146.100314688889,71801.32207843156,0,17045.4799528212,100760.936763343,19519.012761804323,0,9.070269375240763,0.9806578001077935
Pregnant,15,E_FnU,1987.2081085046132,84.44728610943702,1853.8871659212139,2133.178461184525,5143.362163188411,218.56944640089583,4798.296194149026,5521.167781889359,1773.5731597201418,75.36877462099856,1654.5848945341468,1903.8509592721925,71801.32207843156,0,17045.4799528212,100760.936763343,19519.012761804323,0,9.086387622998787,0.38613005453064486
Pregnant,16,all,2003.7195107435641,235.51342136626405,1546.281245105599,2471.850487655268,5186.097557218636,609.5641494185658,4002.139693214491,6397.730673931281,1788.7122515185308,212.18451897231537,1381.128175595132,2212.4643561119956,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,19776.601284013846,158.3519891408923,9.037227369262368,1.0063873319651984
Pregnant,16,Hg,2000.3984281878645,7.322493504353493,1986.1795743483744,2014.8386536244616,5177.501814133297,18.952336128914926,5140.700074784028,5214.876515263313,1785.3454531494126,6.535288320315492,1772.6551982013893,1798.2332811252804,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,19776.71052612296,0,9.02751471631826,0.03304537583074325
Pregnant,16,GER_calf,2000.3333860531848,0,2000.3333860531848,2000.3333860531848,5177.333469784714,0,5177.333469784714,5177.333469784714,1785.2874033740393,0,1785.2874033740393,1785.2874033740393,71801.32207843156,0,17045.4799528212,100760.936763343,19776.71052612296,0,9.027221190378762,0
Pregnant,16,P_nb,2000.3482116226407,2.3938753216721786,1995.6816450197337,2005.0507176952879,5177.371841846834,6.195912597269169,5165.29366946284,5189.543034034863,1785.3006351195982,2.13652158526523,1781.1357480906345,1789.497597943056,71801.32207843156,0,17050.17082229927,100760.936763343,19776.71052612296,0,9.027288096073427,0.010803220193990852
Pregnant,16,P_cost,2000.333244711901,0.20488137432255774,1999.9258963863995,2000.735347836413,5177.333103960214,0.5302812041289683,5176.278790647152,5178.3738414589525,1785.2872772276603,0.1828555876306778,1784.9237209128112,1785.646152227225,71801.32207843156,0,17045.4799528212,100760.936763343,19776.71052612296,0,9.027220552525574,9.246006174239384e-4
Pregnant,16,Es,2000.1832663640264,217.60611892571984,1567.5354063216362,2427.2601571857203,5176.944924706892,563.2158372195101,4057.150463420705,6282.320406833629,1785.1534223127214,194.21235766190006,1399.0174011795536,2166.317381666769,71801.32207843156,0,17045.4799528212,100760.936763343,19776.71052612296,0,9.026543721488572,0.9820255871438575
Pregnant,16,E_FnU,2003.7386089832605,85.1497570270416,1869.3086421885791,2150.9232094183603,5186.146987956675,220.38760642293124,4838.210603311617,5567.095365553404,1788.3265475712674,75.99572635273492,1668.3484839005578,1919.6880570873811,71801.32207843156,0,17045.4799528212,100760.936763343,19776.71052612296,0,9.042588479055077,0.3842687905673319
Pregnant,17,all,2017.7186133271714,238.33072548897016,1554.4770289339551,2491.6731820149853,5222.330528611502,616.8559953832169,4023.352310182001,6449.036471097608,1801.2094178562554,214.70557652556047,1387.697030454401,2230.02510539893,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,19993.6127092055,160.8774531626892,9.001513446835034,1.0072324541899187
Pregnant,17,Hg,2014.3745544344818,7.32249350435349,2000.155700594992,2028.8147798710793,5213.675317359835,18.95233612891492,5176.873578010568,5251.050018489853,1797.8190749516673,6.535288320315488,1785.128820003644,1810.7069029275356,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,19993.723693553646,0,8.991917176145224,0.03268669918861882
Pregnant,17,GER_calf,2014.3095122998022,0,2014.3095122998022,2014.3095122998022,5213.506973011253,0,5213.506973011253,5213.506973011253,1797.7610251762942,0,1797.7610251762942,1797.7610251762942,71801.32207843156,0,17045.4799528212,100760.936763343,19993.723693553646,0,8.99162683615522,0
Pregnant,17,P_nb,2014.324337869258,2.393875321672176,2009.6577712663513,2019.0268439419056,5213.545345073373,6.195912597269163,5201.467172689379,5225.716537261403,1797.7742569218528,2.136521585265229,1793.6093698928892,1801.9712197453111,71801.32207843156,0,17050.17082229927,100760.936763343,19993.723693553646,0,8.991693015651153,0.010685961344729818
Pregnant,17,P_cost,2014.3093416889963,0.2473090337632204,2013.8176380330742,2014.794713946602,5213.506531430344,0.6400939697401016,5212.23388667384,5214.762789038264,1797.760872907015,0.22072205853106977,1797.322029887531,1798.1940651856082,71801.32207843156,0,17045.4799528212,100760.936763343,19993.723693553646,0,8.991626074569826,0.0011039567311927803
Pregnant,17,Es,2014.1575065493857,220.34006057376027,1576.0739813274276,2446.6000704711614,5213.113546363116,570.2919214850266,4079.250304612165,6332.376652984183,1797.6253608148677,196.6523867189747,1406.6380360731603,2183.578156201442,71801.32207843156,0,17045.4799528212,100760.936763343,19993.723693553646,0,8.99094830141349,0.9835705931175749
Pregnant,17,E_FnU,2017.738527176711,85.74468973294762,1882.3693118545834,2165.9514914693464,5222.382070339722,221.92743224998208,4872.014689505981,5605.992095567721,1800.8214035654216,76.52670077585589,1680.0050653468902,1933.100722609559,71801.32207843156,0,17045.4799528212,100760.936763343,19993.723693553646,0,9.006933531576413,0.3827536178292268
Pregnant,18,all,2029.5724993228805,240.8618911991814,1561.3438121274894,2508.155603534869,5253.011174718044,623.4072478096459,4041.1251608005605,6491.696856207897,1811.791551806887,216.96940855126888,1393.8195043875255,2245.1561504420933,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,20176.106061540322,164.9326087152984,8.972348025253813,1.0078500406566375
Pregnant,18,Hg,2026.2090303457019,7.322493504353476,2011.9901765062118,2040.649255782299,5244.3057256006405,18.95233612891488,5207.503986251372,5281.680426730657,1808.3812846898759,6.535288320315476,1795.6910297418526,1821.269112665744,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,20176.21984341408,0,8.962934081431351,0.03239104436329148
Pregnant,18,GER_calf,2026.1439882110224,0,2026.1439882110224,2026.1439882110224,5244.137381252058,0,5244.137381252058,5244.137381252058,1808.3232349145028,0,1808.3232349145028,1808.3232349145028,71801.32207843156,0,17045.4799528212,100760.936763343,20176.21984341408,0,8.962646367598811,0
Pregnant,18,P_nb,2026.1588137804779,2.3938753216721786,2021.4922471775712,2030.8613198531252,5244.175753314178,6.195912597269162,5232.0975809301835,5256.346945502207,1808.3364666600614,2.1365215852652275,1804.1715796310982,1812.5334294835195,71801.32207843156,0,17050.17082229927,100760.936763343,20176.21984341408,0,8.962711948493853,0.010589305637263026
Pregnant,18,P_cost,2026.14376525159,0.3231910286032992,2025.5011918368327,2026.7780646008855,5244.136804180585,0.8364944269732473,5242.473672989449,5245.77852014347,1808.32303592434,0.2884463541287067,1807.749542410155,1808.8891448770587,71801.32207843156,0,17045.4799528212,100760.936763343,20176.21984341408,0,8.962645381337934,0.0014296352655121304
Pregnant,18,Es,2025.9903062613096,222.76979664290485,1583.0759421090265,2463.201505049837,5243.739616205742,576.5806501345772,4097.373026635128,6375.345071893695,1808.1860745537042,198.8209138395094,1412.8872505638371,2198.3948523771364,71801.32207843156,0,17045.4799528212,100760.936763343,20176.21984341408,0,8.961966555612905,0.9854220234639667
Pregnant,18,E_FnU,2029.5931492440764,86.24845713262644,1893.4286123946126,2178.6768946877423,5253.064621572903,223.23130081385668,4900.638761491939,5638.928433309449,1811.4015936458288,76.97631062546782,1689.87543499722,1944.4580804515344,71801.32207843156,0,17045.4799528212,100760.936763343,20176.21984341408,0,8.977903728765655,0.38151998353940625
Pregnant,19,all,2039.6811343068373,243.21156307806262,1566.9841610985254,2522.7915188456423,5279.174700558873,629.4887514961621,4055.723711078537,6529.578048776955,1820.8157121176719,219.06945041143095,1398.6985539291743,2258.197599211143,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,20329.408802700098,170.79592354900078,8.948803445317667,1.0083380333332164
Pregnant,19,Hg,2036.3011726160742,7.322493504353481,2022.082318776584,2050.7413980526717,5270.426564418074,18.952336128914897,5233.624825068806,5307.801265548092,1817.3884704889913,6.535288320315482,1804.6982155409678,1830.276298464859,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,20329.526629492284,0,8.939649720384951,0.032146780588755385
Pregnant,19,GER_calf,2036.2361304813946,0,2036.2361304813946,2036.2361304813946,5270.2582200694915,0,5270.2582200694915,5270.2582200694915,1817.3304207136177,0,1817.3304207136177,1817.3304207136177,71801.32207843156,0,17045.4799528212,100760.936763343,20329.526629492284,0,8.939364176228262,0
Pregnant,19,P_nb,2036.2509560508506,2.3938753216721764,2031.584389447944,2040.9534621234984,5270.296592131614,6.195912597269169,5258.218419747619,5282.467784319643,1817.343652459177,2.136521585265231,1813.1787654302138,1821.5406152826354,71801.32207843156,0,17050.17082229927,100760.936763343,20329.526629492284,0,8.939429262571885,0.010509450732442317
Pregnant,19,P_cost,2036.2358292057272,0.4367143915738455,2035.3675468803176,2037.0929311358168,5270.257440297176,1.130319601720536,5268.010121337292,5272.47582176329,1817.3301518266126,0.3897653799036333,1816.5552142542388,1818.0951109528587,71801.32207843156,0,17045.4799528212,100760.936763343,20329.526629492284,0,8.939362853585534,0.0019172378531342581
Pregnant,19,Es,2036.08091255132,224.99627824028246,1588.7398231613242,2477.661836064381,5269.856479544593,582.3433083866134,4112.032483476369,6412.771810990163,1817.1918894981354,200.8080373746943,1417.9422356815066,2211.300624479367,71801.32207843156,0,17045.4799528212,100760.936763343,20329.526629492284,0,8.93868274759489,0.987765436128649
Pregnant,19,E_FnU,2039.7024716477765,86.67805725238453,1902.8597046793973,2189.5287972723036,5279.229926617774,224.3432070061717,4925.048647405499,5667.015710587139,1820.4241126268187,77.35972655385231,1698.292637036379,1954.143348478324,71801.32207843156,0,17045.4799528212,100760.936763343,20329.526629492284,0,8.954581903475844,0.38052891227494523
Pregnant,20,all,2048.191348464465,245.1762513134985,1571.9545383750128,2535.551348742499,5301.201137202145,634.573826929055,4068.5882169706206,6562.603490862939,1828.4129306729667,220.82555781452672,1402.8320743528727,2269.255764762706,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,20458.062928901385,177.1589494126957,8.92937427234073,1.0081420048560163
Pregnant,20,Hg,2044.7974975592242,7.322493504353492,2030.5786437197346,2059.237722995822,5292.417052506227,18.952336128914915,5255.615313156959,5329.791753636245,1824.9713974159406,6.535288320315489,1812.281142467917,1837.8592253918086,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,20458.185145347084,0,8.920495070556166,0.0319446142161923
Pregnant,20,GER_calf,2044.732455424545,0,2044.732455424545,2044.732455424545,5292.248708157645,0,5292.248708157645,5292.248708157645,1824.913347640567,0,1824.913347640567,1824.913347640567,71801.32207843156,0,17045.4799528212,100760.936763343,20458.185145347084,0,8.920211322144658,0
Pregnant,20,P_nb,2044.7472809940004,2.393875321672179,2040.0807143910936,2049.4497870666482,5292.287080219766,6.1959125972691655,5280.208907835772,5304.458272407795,1824.9265793861261,2.1365215852652293,1820.7616923571627,1829.1235422095847,71801.32207843156,0,17050.17082229927,100760.936763343,20458.185145347084,0,8.920275999169844,0.010443358343304213
Pregnant,20,P_cost,2044.732133345382,0.4668701155112328,2043.8038949420188,2045.6484193318906,5292.247874540988,1.2083697107349558,5289.845375144049,5294.619438270775,1824.9130601865477,0.4166792105982605,1824.0846121186376,1825.730840783026,71801.32207843156,0,17045.4799528212,100760.936763343,20458.185145347084,0,8.920209917063918,0.0020367359452362205
Pregnant,20,Es,2044.5759096104211,226.92111365557616,1593.4078325995265,2489.9345427235876,5291.843530756384,587.3252353438442,4124.114390257599,6444.536463519873,1824.773631295305,202.52594322201523,1422.1084104336546,2222.2539529378873,71801.32207843156,0,17045.4799528212,100760.936763343,20458.185145347084,0,8.919528385978671,0.9899506812708497
Pregnant,20,E_FnU,2048.213260120216,87.03972696683121,1910.7995079910893,2198.6647456309124,5301.257849722912,225.27929332591606,4945.598726565172,5690.661694574125,1828.0199481803145,77.68251493997106,1705.3788712293695,1962.2971360600432,71801.32207843156,0,17045.4799528212,100760.936763343,20458.185145347084,0,8.935396444958222,0.37971361774306167
Pregnant,21,all,2055.4040322698647,246.89553555463763,1576.0205668795024,2546.4964862575107,5319.869259992591,639.0237390825915,4079.1120554528297,6590.932082078263,1834.851831363357,222.36195428236252,1406.4113399382284,2278.825465767878,71821.90167001274,2316.8662347514623,17039.538012401998,100761.62710366643,20565.945461319025,183.49733121375883,8.91355717312433,1.0078929971340846
Pregnant,21,Hg,2051.9984265934213,7.322493504353494,2037.7795727539317,2066.4386520300186,5311.054751182973,18.952336128914926,5274.253011833706,5348.42945231299,1831.3981900630943,6.535288320315492,1818.7079351150708,1844.2860180389619,71821.90167001274,2316.8662347514623,17045.4799528212,100760.936763343,20566.072050417068,0,8.904948818488432,0.031777036977671
