age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%,length_plus_sd,length_minus_sd,female_length,male_length
0,4.604508880324415,4.586843138150732,0.042803694244847236,4.588873755661545,0.039514805012208054,4.492983300045468,4.662221403413373,4.647312574569263,4.561705186079568,4.720983393383401,4.525433931795993
0.041666666666666664,4.965191421343837,4.947736861096051,0.041777682081235265,4.950769249790474,0.037713795079622615,4.853186771556675,5.018978369703928,5.006969103425073,4.923413739262601,5.092431298071956,4.881495966271274
0.08333333333333333,5.299163621270438,5.281769365990182,0.04525410369240913,5.287244639791616,0.03833534801729709,5.172585589068581,5.352025159922212,5.344417724962847,5.253909517578029,5.436232439937738,5.211056403905982
0.125,5.608403514081907,5.591035647539186,0.0495270258462619,5.599082527632021,0.03996534747508369,5.4664622227462685,5.663836503097084,5.657930539928169,5.5588764882356445,5.754543080906141,5.516182191365654
0.16666666666666666,5.894742650474293,5.877339789926362,0.054208388093147986,5.886857233664222,0.043182170253368395,5.740827077309747,5.954665620805338,5.948951038567441,5.840534262381145,6.049220064826649,5.798653259538053
0.20833333333333334,6.159876945679613,6.14242269968049,0.05763761339415491,6.153603763720335,0.046461706690251965,5.992955115761765,6.224368816899352,6.217514559073768,6.102239332285459,6.322055210290886,6.060187207486444
0.25,6.405376723948453,6.387830006591455,0.06009196142932167,6.399210934985607,0.04896370478788231,6.240718497312984,6.472454027189062,6.4654686853777745,6.345284762519131,6.574639348367319,6.302308971923607
0.2916666666666667,6.632696019188536,6.615054456774013,0.06163684279565497,6.627110881187189,0.049158387900832656,6.459123218793234,6.701636568203591,6.694332861984191,6.571059176392882,6.8085088798889535,6.526491313900188
0.3333333333333333,6.843181186844621,6.825469044900972,0.061684666918408335,6.836775171061785,0.050482719091357764,6.669703062103891,6.914710197221556,6.904865853763029,6.781496519926213,7.025076952167413,6.734088846271552
0.375,7.038078878025733,7.020267843287089,0.06169623423638849,7.031621549043727,0.049054589691573655,6.867792991944936,7.111063011481648,7.0997751122621215,6.976382643789344,7.225572557648848,6.9262796549690195
0.4166666666666667,7.218543423108513,7.200690925104815,0.060301436254022414,7.210840361738856,0.04986873358601807,7.052663601804248,7.290005920853515,7.278844859362535,7.158241986854491,7.411272034912408,7.104287210916601
0.4583333333333333,7.3856436685479085,7.367727617509268,0.05894719987406861,7.377133371894573,0.04808917486748916,7.222898128499424,7.455415083818393,7.444590868421977,7.32669646867384,7.583193643560452,7.26908759603874
0.5,7.540369307387921,7.522469451165533,0.05680584067117815,7.530515092560345,0.047186495924162665,7.383065932279244,7.608112543886331,7.597175148059099,7.483563466716744,7.742460835603006,7.421757727456995
0.5416666666666666,7.683636740966488,7.665797492858662,0.053890416046991484,7.672622773752217,0.04483726064067375,7.536809385967094,7.7526671775885,7.73752715701348,7.629746324919497,7.889980444244393,7.563166876128571
0.5833333333333334,7.816294506531845,7.798479510674508,0.05208807776245025,7.803846339680219,0.04463646977719574,7.678176666894733,7.884183569834773,7.868382584294295,7.764206428769395,8.026542690617996,7.6940725311680565
0.625,7.939128302916862,7.921386032973269,0.05003986125849293,7.925008248932027,0.045195731030175226,7.807639830720696,8.007353318831676,7.9891681641753545,7.889088441658369,8.153043561311579,7.8153335661974985
0.6666666666666666,8.052865644037098,8.035237094522035,0.04871828117279927,8.038512917374579,0.04534545999525785,7.933026373081763,8.121475609238106,8.101583925209898,8.004147362864298,8.270224148199382,7.927660376072122
0.7083333333333334,8.158180167774146,8.14066896119759,0.04787080294148489,8.142910893286945,0.04522307238462788,8.039757802237762,8.227143988079213,8.206050970715632,8.110309364832661,8.378739324480161,8.031680708264801
0.75,8.255695625764638,8.238272575727304,0.04782065547171818,8.240302360351517,0.04472484883427826,8.137241007561139,8.325617367232917,8.303516281236355,8.20787497029292,8.479197314747243,8.127977593890758
0.7916666666666666,8.345989577725515,8.32877718026166,0.04884592521705509,8.331018108805125,0.04582073844986385,8.225335946198214,8.417718764535378,8.39483550294257,8.29714365250846,8.572348687524226,8.217270511919056
0.8333333333333334,8.403639233207493,8.385142263040985,0.10468718563190516,8.393848806676434,0.0989453933498847,8.153713960471794,8.563052621413814,8.508326418839397,8.298952047575588,8.630362142912446,8.27288097220632
0.875,8.436627362691857,8.418269608729748,0.10334626842764237,8.427764676613169,0.09863135229247076,8.185061465273682,8.592709884382598,8.5399736311195,8.333281094264214,8.66445828358112,8.30556480501572
0.9166666666666666,8.469368870685706,8.451169991464267,0.1006488324646956,8.458926880151488,0.09497967792348741,8.226213504025731,8.624113755324268,8.570017703150402,8.36872003822101,8.698320823861545,8.338024713478145
